,t,phi,omega,alpha,r,r-dot,r-dotdot
145,0.805555555555554,1.49364441103817,2.72465722770897,4.81391479578607,0.268064082213198,-0.286268957562055,0.383659285274775
146,0.811111111111109,1.50884870972578,2.75123254579411,4.87720684917081,0.266480032079691,-0.2840896563188,0.410808542438074
147,0.816666666666665,1.5241992286195,2.77814464231297,4.93795076733082,0.264908148806884,-0.28175947408468,0.438385041561905
148,0.82222222222222,1.53969827645035,2.80538998411962,4.99581143358863,0.26334946961272,-0.279274152732918,0.466365822697913
149,0.827777777777776,1.55534896101418,2.83295125590004,5.05045968377038,0.261805014847223,-0.276631438480678,0.494725236274888
150,0.833333333333331,1.57114899342338,2.86081796527538,5.10156968034856,0.260275453844122,-0.273829912916318,0.523439816006855
151,0.838888888888887,1.58710277284636,2.88898154596848,5.14880188318679,0.258761532324256,-0.270868466858936,0.552484090272227
152,0.844444444444442,1.60321201389673,2.917418947614,5.19181564445824,0.257264669092281,-0.267747798663763,0.581829023196267
153,0.849999999999998,1.61947942498148,2.94610644987532,5.23023475661736,0.255785307753004,-0.26446679730769,0.611442008111106
154,0.855555555555554,1.63590494405345,2.97502827378382,5.26368814735804,0.254324239400786,-0.261022717656152,0.641287408965367
155,0.861111111111109,1.65248973380634,3.00415668209232,5.29181805466274,0.252882300160966,-0.257414730618499,0.671322129605598
156,0.866666666666665,1.66923496991216,3.03345828161905,5.31425822225586,0.251460816254146,-0.253642003573395,0.701493380085763
157,0.87222222222222,1.68614030676996,3.06290680108555,5.33065415428166,0.250060931854676,-0.249702511852479,0.731750965463056
158,0.877777777777776,1.70320703623357,3.09247423016992,5.34062991320059,0.248683055381089,-0.245595328507446,0.762054067326863
159,0.883333333333331,1.72043683159662,3.12212848314241,5.34380692932938,0.247327770503234,-0.241321196481498,0.792355328192475
160,0.888888888888887,1.73782850359822,3.15183048054622,5.33979496422605,0.245996585268075,-0.23687811947374,0.822589472791085
161,0.894444444444442,1.75538744232666,3.18153483405537,5.32818590913073,0.244690698184431,-0.232263921047774,0.852691255140139
162,0.899999999999998,1.77311127087746,3.21119628644033,5.30864498767552,0.24341056133775,-0.22747910428514,0.882600429102628
163,0.905555555555553,1.79099982131347,3.24076648076032,5.28089981110365,0.242157754152864,-0.222524693055688,0.912253749280596
164,0.911111111111109,1.80905016844034,3.27019895936551,5.24466413857375,0.240932506358254,-0.217402948706065,0.941590960809192
165,0.916666666666664,1.82726462335257,3.29944689460576,5.19964702404629,0.239735919036733,-0.21211664224781,0.970545608478114
166,0.92222222222222,1.84564015666906,3.3284535626852,5.14558726480071,0.238569198515222,-0.20666910845528,0.999043291404828
167,0.927777777777775,1.86417770981017,3.35716482651218,5.08222008963452,0.23743319209612,-0.201064108136536,1.02701703124365
168,0.933333333333331,1.88287734556706,3.38553602127429,5.00931101107368,0.236328265172579,-0.195303436709879,1.05440186249057
