,t,phi,omega,alpha,r,r-dot,r-dotdot
0,0.0,0.00138987851556012,1.07073111256201,5.97254138971431,0.437016846188875,-0.445587830429342,-0.298250876846518
1,0.00555555555555555,0.00740912805851036,1.10453590722886,5.70969700227651,0.434539296937977,-0.44738010575333,-0.345251596082653
2,0.0111111111111111,0.0136164893283199,1.13638224516742,5.4548365010827,0.432050491393089,-0.449412545810207,-0.388481177968281
3,0.0166666666666667,0.0200004148877388,1.16640879118438,5.20919888588876,0.429549209010835,-0.451667041661581,-0.428044277263085
4,0.0222222222222222,0.0265502449822523,1.1947519172313,4.97392775566576,0.427034326720629,-0.454125759071873,-0.464042401647743
5,0.0277777777777778,0.0332561864558209,1.22154566013773,4.75007336146683,0.424504817336113,-0.456771139503015,-0.496573997416484
6,0.0333333333333333,0.040109291666621,1.2469216793442,4.53859465929417,0.421959747966601,-0.459585901109132,-0.525734535169627
7,0.0388888888888889,0.0471014374027858,1.27100921463525,4.34036136296598,0.419398278428516,-0.462553039731242,-0.551616595506142
8,0.0444444444444444,0.0542253037981454,1.29393504387251,4.1561559969834,0.416819659656837,-0.465655829891938,-0.57430995471619
9,0.05,0.0614743532479678,1.31582344072768,3.98667594939745,0.414223232116533,-0.468877825790086,-0.593901670473675
10,0.0555555555555556,0.0688428093246992,1.33679613241561,3.83253552467599,0.411608424214011,-0.472202862295511,-0.610476167528793
11,0.0611111111111111,0.0763256356937045,1.35697225742731,3.6942679965707,0.408974750708552,-0.475615055943688,-0.624115323400582
12,0.0666666666666667,0.0839185150290082,1.37646832326299,3.57232766098393,0.406321811123756,-0.479098805930436,-0.634898554069468
13,0.0722222222222222,0.0916178279290346,1.3953981641651,3.46709188883576,0.40364928815898,-0.482638795106605,-0.64290289966982
14,0.0777777777777778,0.0994206318323485,1.41387289885139,3.37886317893088,0.400956946100782,-0.486219990972769,-0.648203110182489
15,0.0833333333333333,0.107324639933396,1.43200088824788,3.30787121082555,0.398244629234359,-0.489827646673914,-0.650871731127368
16,0.0888888888888889,0.115328200098245,1.44988769322197,3.25427489769456,0.395512260254992,-0.493447301994134,-0.650979189255935
17,0.0944444444444444,0.123430273780324,1.46763603231543,3.21816443919814,0.392759838679483,-0.497064784351313,-0.648593878243802
18,0.1,0.131630414936167,1.48534573947745,3.19956337434898,0.389987439257601,-0.500666209791827,-0.643782244383264
19,0.105555555555556,0.139928748941149,1.50311372179768,3.1984306343791,0.387195210383516,-0.504237983985223,-0.636608872275852
20,0.111111111111111,0.148325951505231,1.52103391723925,3.21466259560683,0.384383372507249,-0.507766803218918,-0.627136570524877
21,0.116666666666667,0.156823227588696,1.53919725237183,3.24809513230377,0.381552216546107,-0.511239655392888,-0.615426457427981
22,0.122222222222222,0.165422290317894,1.55769160010463,3.29850566956173,0.378702102296125,-0.514643821014354,-0.601538046669688
23,0.127777777777778,0.17412533990098,1.57660173741948,3.36561523615964,0.37583345684351,-0.51796687419248,-0.585529333013949
24,0.133333333333333,0.182935042543655,1.59600930310384,3.44909051743055,0.372946772976078,-0.521196683633057,-0.567456877996693
25,0.138888888888889,0.191854509364906,1.61599275548383,3.54854590812855,0.370042607594698,-0.524321413633199,-0.547375895618378
26,0.144444444444444,0.200887275312749,1.63662733015728,3.66354556529573,0.367121580124735,-0.527329525076029,-0.525340338036536
27,0.15,0.210037278079967,1.65798499772676,3.7936054611291,0.364184370927485,-0.530209776425374,-0.501402981258326
28,0.155555555555556,0.219308837019851,1.68013442153262,3.93819543584759,0.361231719711621,-0.532951224720452,-0.47561551083308
29,0.161111111111111,0.228706632061942,1.70314091538601,4.09674125055892,0.358264423944635,-0.535543226570566,-0.448028607544853
30,0.166666666666667,0.238235682627769,1.72706640130196,4.26862664012661,0.355283337264276,-0.537975439149792,-0.418692033104972
31,0.172222222222222,0.247901326546592,1.75196936723234,4.45319536603693,0.35228936788999,-0.540237821191671,-0.387654715844586
32,0.177777777777778,0.257709198971143,1.77790482479898,4.6497532692658,0.349283477034367,-0.542320633983898,-0.354964836407213
33,0.183333333333333,0.267665211293362,1.80492426702663,4.85757032314575,0.346266677314577,-0.544214442363017,-0.320669913441292
34,0.188888888888889,0.277775530060144,1.83307562607607,5.07588268623292,0.343240031163812,-0.545910115709105,-0.284816889292728
35,0.194444444444444,0.288046555889075,1.86240323097707,5.30389475517392,0.34020464924273,-0.547398828940471,-0.247452215697444
36,0.2,0.298484902384174,1.89294776536149,5.54078121757286,0.337161688850893,-0.548672063508338,-0.20862193947393
37,0.205555555555556,0.309097375051633,1.92474622519628,5.78568910485825,0.334112352338209,-0.549721608391539,-0.16837178821579
38,0.211111111111111,0.31989095021556,1.95783187651652,6.03773984514993,0.331057885516374,-0.550539561091208,-0.126747255984293
39,0.216666666666667,0.330872753933715,1.99223421315847,6.2960313161261,0.327999576070312,-0.551118328625468,-0.0837936890009198
40,0.222222222222222,0.342050040913254,2.02797891449258,6.55963989789016,0.324938751969618,-0.551450628524121,-0.0395563713399144
41,0.227777777777778,0.35343017342647,2.06508780315656,6.82762252583773,0.321876779879996,-0.551529489823344,0.00591938937916702
42,0.233333333333333,0.365020600226531,2.1035788027884,7.09901874352359,0.318815063574705,-0.551348254060374,0.0525881762989096
43,0.238888888888889,0.376828835463223,2.14346589575937,7.37285275552858,0.315755042345994,-0.550900576268201,0.100404377631489
44,0.244444444444445,0.388862437598689,2.18475908090714,7.64813548032662,0.312698189416547,-0.55018042597026,0.149322100966122
45,0.25,0.401128988323169,2.22746433126873,7.92386660315158,0.309646010350927,-0.549182088175117,0.199295087576518
46,0.255555555555556,0.413636071470742,2.27158355181358,8.19903662886429,0.30660004146701,-0.547900164371167,0.250276626728333
47,0.261111111111111,0.426391251935068,2.31711453717662,8.47262893481946,0.303561848247431,-0.546329573521318,0.302219469986614
48,0.266666666666667,0.439402054585124,2.36405092939122,8.74362182373262,0.300533023751025,-0.544465553057684,0.355075745523255
49,0.272222222222222,0.452675943180949,2.41238217562234,9.01099057654706,0.297515187024264,-0.542303659876278,0.408796872424447
50,0.277777777777778,0.466220299289383,2.46209348589945,9.27370950530084,0.294509981512707,-0.539839771331699,0.463333474998129
51,0.283333333333333,0.480049103720152,2.51335316409949,9.5336369519327,0.291506481851268,-0.537153527226306,0.519225709599635
52,0.288888888888889,0.494158444920302,2.56632355595095,9.78466399283444,0.28853172592718,-0.53413687582314,0.575760717338511
53,0.294444444444444,0.508554899504425,2.62069133030902,10.028804544374,0.285557869972728,-0.530741016467601,0.633103073510773
54,0.3,0.523244989789025,2.67642834969251,10.2649542077352,0.28263289425265,-0.527006709040336,0.690986497836835
55,0.305555555555555,0.538239102372215,2.73349400465408,10.4919513209855,0.279707394212948,-0.522994022914539,0.749651012907851
56,0.311111111111111,0.553546500733935,2.79184100453865,10.7086285763513,0.276783659535982,-0.518715485774894,0.80909391102796
57,0.316666666666667,0.569172960439116,2.85142117351759,10.9138564291857,0.273925194308018,-0.514139801168571,0.868715975714015
58,0.322222222222222,0.585124527882227,2.91217494719294,11.1065147537506,0.271086479632123,-0.509216336777638,0.928682057499446
59,0.327777777777778,0.60140664971762,2.9740361157425,11.2854792787584,0.26823780652798,-0.503946973282121,0.989341526629219
60,0.333333333333333,0.618025434300206,3.03693084598748,11.4496394362728,0.265422389829447,-0.498310362188271,1.05029472193242
61,0.338888888888889,0.634985915027171,3.10077475374532,11.5978957959889,0.262655219252925,-0.49231805525005,1.11114111998911
62,0.344444444444444,0.652295142854545,3.165476399268,11.7291533191877,0.259924561186346,-0.48599247561242,1.17178513198538
63,0.35,0.669959412870937,3.23094347335032,11.842334505122,0.257241928944537,-0.479359151691982,1.23217885141503
64,0.355555555555555,0.687985758996782,3.29707703937636,11.9363981008913,0.254595936496261,-0.472416020227485,1.29216789217568
65,0.361111111111111,0.70637817489036,3.36377099066222,12.0103489551695,0.25202569181803,-0.465145055603548,1.35178530637366
66,0.366666666666666,0.725142235004478,3.43091426494209,12.0632277177805,0.249487440111949,-0.457544494362468,1.41126997626597
67,0.372222222222222,0.744282362951137,3.49838861981971,12.0941141895413,0.246999443707487,-0.449621270281202,1.47060277930419
68,0.377777777777777,0.76380329517079,3.56606681675102,12.1021708446509,0.244530964423761,-0.441373109162542,1.52960956521027
69,0.383333333333333,0.783704694423132,3.63382503105068,12.0866526353097,0.242150863535516,-0.432817329712129,1.58815162339603
70,0.388888888888889,0.803989445652481,3.70153500183075,12.046887072541,0.239781966454926,-0.42396748552032,1.64609114537538
71,0.394444444444444,0.824656315233865,3.76905684157821,11.9822867539995,0.237490175840615,-0.414741221967741,1.70321413766396
