,t,x,y,vx,vy,ax,ay
0,0.0,0.318876961022018,-0.225868739150573,-0.260289140243368,-0.595820571918395,-2.49964657592304,0.21965962075417
1,0.00555555555555555,0.317389828853026,-0.229185717203591,-0.273963829633837,-0.594323243068732,-2.38924734432214,0.334964501221674
2,0.0111111111111111,0.315831990483569,-0.232488296906299,-0.287019196705917,-0.592204126313174,-2.28425801156496,0.443477499302045
3,0.0166666666666667,0.314206053821152,-0.235773940133294,-0.299487645556051,-0.589499397136693,-2.18451368230114,0.545456738623656
4,0.0222222222222222,0.312514527352879,-0.2390402205344,-0.311400426653405,-0.586243918778861,-2.08985050657549,0.64115528772694
5,0.0277777777777778,0.31075982222506,-0.242284821230275,-0.322787655176314,-0.582471264465402,-2.00010573267015,0.730821181557195
6,0.0333333333333333,0.308944254322813,-0.245505532508019,-0.333678329348727,-0.578213739639747,-1.91511775994691,0.814697442957393
7,0.0388888888888889,0.307070046349676,-0.248700249516781,-0.344100348776646,-0.573502404194588,-1.83472619168945,0.893022104160989
8,0.0444444444444444,0.305139329907207,-0.251866969963363,-0.354080532784576,-0.568367094703424,-1.75877188794564,0.96602822828473
9,0.05,0.303154147574593,-0.255003791807832,-0.363644638751961,-0.562836446652121,-1.68709701836974,1.03394393082146
10,0.0555555555555556,0.301116454988255,-0.25810891095912,-0.372817380449634,-0.556937916670464,-1.61954511506471,1.09699240113294
11,0.0611111111111111,0.299028122921453,-0.261180618970637,-0.381622446376257,-0.550697804763705,-1.55596112542448,1.15539192394263
12,0.0666666666666667,0.296890939363895,-0.264217300735874,-0.390082518094767,-0.54414127654412,-1.49619146497617,1.20935590082854
13,0.0722222222222222,0.29470661160134,-0.267217432184011,-0.398219288568815,-0.53729238546256,-1.44008407022239,1.25909287171599
14,0.0777777777777778,0.292476768295202,-0.270179577975523,-0.406053480499216,-0.530174095040005,-1.38748845148349,1.30480653637045
15,0.0833333333333333,0.290202961562161,-0.273102389197787,-0.413604864660387,-0.522808301099117,-1.33825574573982,1.34669577589036
16,0.0888888888888889,0.287886669053765,-0.275984601060691,-0.420892278236794,-0.515215853995789,-1.292238769474,1.38495467419988
17,0.0944444444444444,0.285529296036039,-0.278825030592238,-0.427933643159394,-0.507416580850703,-1.24929207151317,1.41977253954176
18,0.1,0.283132177469086,-0.281622574334151,-0.434745984442078,-0.499429307780881,-1.20927198587129,1.45133392597014
19,0.105555555555556,0.280696580086698,-0.284376206037487,-0.441345448518116,-0.491271882131235,-1.17203668459135,1.47981865484333
20,0.111111111111111,0.278223704475958,-0.287084974358235,-0.447747321576601,-0.482961194706124,-1.13744623058766,1.50540183631661
21,0.116666666666667,0.275714687156848,-0.28974800055293,-0.453966047898889,-0.474513202000905,-1.10536263048812,1.52825389083511
22,0.122222222222222,0.273170602661856,-0.292364476174253,-0.460015248195047,-0.465942948433483,-1.07564988747649,1.54854057062652
23,0.127777777777778,0.270592465615577,-0.294933660766644,-0.465907737940295,-0.45726458857587,-1.04817405413462,1.56642298119398
24,0.133333333333333,0.267981232814324,-0.297454879561907,-0.471655545711448,-0.448491409385732,-1.02280328528472,1.58205760280885
25,0.138888888888889,0.265337805305733,-0.299927521174812,-0.47726993152336,-0.439635852437945,-0.999407890831673,1.59559631200353
26,0.144444444444444,0.262663030468365,-0.30235103529871,-0.482761405165369,-0.430709536156145,-0.977860388605222,1.60718640306424
27,0.15,0.259957704091315,-0.304724930401132,-0.488139744537741,-0.421723278044285,-0.958035557202292,1.61697060952388
28,0.155555555555556,0.25722257245382,-0.3070487714194,-0.493414013988111,-0.412687116918183,-0.939810488829226,1.62508712565479
29,0.161111111111111,0.25445833440486,-0.309322177456235,-0.498592582647928,-0.403610335137081,-0.923064642144054,1.6316696279616
30,0.166666666666667,0.251665643442766,-0.311544819475358,-0.503683142768899,-0.394501480835189,-0.907679895098759,1.63684729667399
31,0.172222222222222,0.248845109794828,-0.313716417997103,-0.50869272805943,-0.385368390153246,-0.893540597781533,1.64074483723956
32,0.177777777777778,0.245997302496896,-0.315836740794021,-0.513627732021075,-0.376218209470068,-0.880533625259048,1.64348250181657
33,0.183333333333333,0.24312275147299,-0.317905600586486,-0.518493926284972,-0.367057417634104,-0.868548430418715,1.64517611076681
34,0.188888888888889,0.240221949614906,-0.319922852738302,-0.523296478948295,-0.357891848194986,-0.857477096810947,1.64593707414836
35,0.194444444444444,0.237295354861817,-0.321888392952312,-0.528039972910689,-0.348726711635083,-0.847214391491422,1.64587241320843
36,0.2,0.234343392279887,-0.323802154966002,-0.532728424210721,-0.339566617601052,-0.837657817863349,1.64508478187616
37,0.205555555555556,0.231366456141867,-0.32566410824711,-0.537365300362319,-0.330415597135395,-0.828707668519727,1.64367248825542
38,0.211111111111111,0.22836491200671,-0.327474255689231,-0.541953538691215,-0.321277124908009,-0.820267078085611,1.64172951611764
39,0.216666666666667,0.225339098799169,-0.329232631307423,-0.546495564671394,-0.312154141447738,-0.812242076060373,1.63934554639458
40,0.222222222222222,0.22228933088941,-0.330939297933818,-0.550993310261531,-0.303049075373926,-0.804541639659968,1.63660597867118
41,0.227777777777778,0.219215900172614,-0.332594344913225,-0.555448232241439,-0.293963865627974,-0.797077746659195,1.63359195267834
42,0.233333333333333,0.21611907814858,-0.334197885798735,-0.55986133054851,-0.284899983704885,-0.789765428233958,1.63038036978576
43,0.238888888888889,0.212999118001339,-0.335750056047334,-0.56423316661416,-0.275858455884824,-0.782522821803536,1.62704391449469
44,0.244444444444445,0.209856256678752,-0.337251010715504,-0.568563881700273,-0.266839885464668,-0.775271223872838,1.62365107593081
