,t,phi,omega,alpha,r,r-dot,r-dotdot
634,3.522222222,8.35094706042727,1.82900382596345,-0.62994298385327,0.308065144027015,0.0557911580408639,-1.07977525845518
635,3.527777778,8.36108832874857,1.82568678890677,-0.547921140450032,0.308351399990756,0.0497440364479192,-1.08164433757855
636,3.533333333,8.37121622917041,1.82286100846381,-0.468571948393664,0.308602673225892,0.0436989783952852,-1.0828308514899
637,3.538888889,8.3813345432602,1.82051363891166,-0.391975673818928,0.308819309013111,0.0376596260027779,-1.08339709431092
638,3.544444444,8.39144474110617,1.81862324022677,-0.318174767589092,0.309001742398111,0.0316279576472452,-1.08340422353064
639,3.55,8.40154828956169,1.81717731904255,-0.247188139290418,0.309150279264126,0.0256053434941723,-1.08291476277484
640,3.555555556,8.41164809461091,1.8161608507362,-0.179041217370957,0.309265396833367,0.0195920422405027,-1.08199338883866
641,3.561111111,8.42174447986711,1.81555443099149,-0.113735745530599,0.309347198598444,0.0135882746322437,-1.08070554359876
642,3.566666667,8.43183728848236,1.81533640234983,-0.0512441668635729,0.309396271525036,0.00759513859743201,-1.07911322673323
643,3.572222222,8.44192707302098,1.81548969488593,0.00845230581324686,0.309412351876361,0.00161373336813966,-1.07727335220947
644,3.577777778,8.45201583015738,1.81599401673986,0.0653450578479084,0.309395693190558,-0.00435393544351767,-1.07523951884313
645,3.583333333,8.46210692832415,1.81681879908075,0.119415869981776,0.309345556953065,-0.0103066961669614,-1.07306195034581
646,3.588888889,8.47220203628888,1.8179443758396,0.170683372919382,0.309262150641441,-0.0162448069442633,-1.07079895901455
647,3.594444444,8.48230153007594,1.81935046871814,0.219212513424903,0.309146235875836,-0.0221668806685022,-1.06851831228374
648,3.6,8.49240685247292,1.82100926209474,0.265072188492575,0.308998229532996,-0.0280745599974183,-1.06627859877442
649,3.605555556,8.5025208151698,1.82290149726783,0.30834018314681,0.308818023922024,-0.0339701574070805,-1.06412899046733
650,3.611111111,8.51264256553546,1.82501767351066,0.349108348033637,0.308605896298606,-0.0398546528978054,-1.06211890953028
651,3.616666667,8.52277586305488,1.82733996771254,0.387443230742873,0.308361880092849,-0.0457287246859519,-1.06029595795126
652,3.622222222,8.53292349375262,1.82985183741923,0.423429321776561,0.308086287598852,-0.0515919163687435,-1.05870219750983
