,t,x,y,vx,vy,ax,ay
0,0.0,-0.344112404548762,-0.389681737309858,-0.536527376123953,0.530829556059623,1.17739673783506,0.526611629545021
1,0.005555555556,-0.347072491516676,-0.386731118181763,-0.530058463683887,0.533831459198273,1.13726820962373,0.549811964443417
2,0.01111111111,-0.349999359717819,-0.383761086516492,-0.523818598500689,0.536945688369039,1.0996689004279,0.570275046550944
3,0.01666666667,-0.352893835590263,-0.380771494026586,-0.51779132621146,0.540159368457649,1.06455217180954,0.588144595136481
4,0.02222222222,-0.355756694511451,-0.377762216723341,-0.511960744356576,0.543460198722923,1.03186948052851,0.603559994282492
5,0.02777777778,-0.358588661866388,-0.374733154364547,-0.50631149473014,0.546836441156001,1.00157046589022,0.616656347802637
6,0.03333333333,-0.361390414115842,-0.371684229902232,-0.500828755730443,0.550276908839582,0.973603037093322,0.627564534159386
7,0.03888888889,-0.364162579864535,-0.368615388930403,-0.495498234710419,0.553770954307151,0.947913460577363,0.636411261381631
8,0.04444444444,-0.366905740929345,-0.365526599132789,-0.490306160328103,0.557308457902216,0.924446447370445,0.643319121982296
9,0.05,-0.369620433407498,-0.362417849730582,-0.485239274897083,0.560879816137542,0.903145240436896,0.648406647875949
10,0.05555555556,-0.372307148744764,-0.359289150930178,-0.480284826736964,0.564475930054381,0.883951702024939,0.651788365296416
11,0.06111111111,-0.374966334803657,-0.356140533370923,-0.47543056252382,0.568088193581706,0.866806401014352,0.65357484971439
12,0.06666666667,-0.377598396931624,-0.352972047572851,-0.470664719640649,0.571708481895445,0.851648700264138,0.653872780755046
13,0.07222222222,-0.38020369902925,-0.349783763384426,-0.465976018527838,0.575329139777714,0.838416843960189,0.652784997115648
14,0.07777777778,-0.382782564618445,-0.346575769430287,-0.461353655033609,0.578942969976051,0.827048044962952,0.65041055148317
15,0.08333333333,-0.385335277910648,-0.343348172558988,-0.456787292764485,0.582543221562645,0.817478572155095,0.646844765451894
16,0.08888888889,-0.387862084875016,-0.34010109729074,-0.45226705543574,0.586123578293574,0.809643837789174,0.642179284441037
17,0.09444444444,-0.390363194306625,-0.336834685265153,-0.44778351922186,0.589678146968036,0.803478484835294,0.63650213261235
18,0.1,-0.392838778894666,-0.333549094688978,-0.443327705106999,0.593201445787583,0.798916474328782,0.62989776778774
19,0.1055555556,-0.395288976290638,-0.330244499783851,-0.438891071235433,0.596688392715352,0.795891172717848,0.622447136366873
20,0.1111111111,-0.397713890176545,-0.326921090234031,-0.434465505262021,0.6001342938353,0.794335439211252,0.614227728244795
21,0.1166666667,-0.400113591333094,-0.323579070634146,-0.430043316702658,0.603534831711437,0.794181713125969,0.605313631729534
22,0.1222222222,-0.402488118707889,-0.320218659936933,-0.425617229284734,0.606886053747058,0.795362101234856,0.59577558845972
23,0.1277777778,-0.404837480483628,-0.316840090900978,-0.42118037329759,0.610184360543978,0.797808465114318,0.585681048322193
24,0.1333333333,-0.407161655146298,-0.313443609538465,-0.416726277942976,0.613426494261764,0.801452508491972,0.575094224369617
25,0.1388888889,-0.409460592553373,-0.310029474562907,-0.412248863685504,0.616609526976965,0.806225864594316,0.564076147738087
26,0.1444444444,-0.41173421500201,-0.306597956836899,-0.407742434603109,0.619730849042354,0.81206018349439,0.552684722564747
27,0.15,-0.41398241829724,-0.303149338819854,-0.403201670737504,0.622788157446149,0.818887219459446,0.5409747809054
28,0.1555555556,-0.416205072820173,-0.299683914015746,-0.398621620444637,0.625779444171258,0.826638918298615,0.528998137652116
29,0.1611111111,-0.418402024596184,-0.29620198642085,-0.393997692745148,0.628702984554502,0.835247504710564,0.516803645450849
30,0.1666666667,-0.420573096363119,-0.292703869971491,-0.389325649674823,0.631557325645857,0.844645569631175,0.504437249619046
31,0.1722222222,-0.422718088639483,-0.289189887991777,-0.384601598635056,0.634341274567678,0.854766157581199,0.49194204306326
32,0.1777777778,-0.424836780792639,-0.285660372641347,-0.379821984743301,0.63705388687394,0.865542854013928,0.479358321196763
